"Engineer, network",Information technology and telecommunications professionals n.e.c.
"Engineer, network, core",Telecommunications engineers
"Engineer, nos",Aircraft pilots and flight engineers,Ship and hovercraft officers,Metal working production and maintenance fitters,Aircraft maintenance and related trades,Boat and ship builders and repairers,Rail and rolling stock builders and repairers,Telecommunications engineers,Electrical and electronic trades n.e.c.,Metal working machine operatives,Marine and waterways transport operatives
"Engineer, nuclear",Engineering professionals n.e.c.
"Engineer, office, post",Electricians and electrical fitters
"Engineer, oil and natural gas",Civil engineers
"Engineer, oil",Civil engineers
"Engineer, operations",Mechanical engineers
"Engineer, optic, fibre",Electronics engineers,Telecommunications engineers
"Engineer, optical","Glass and ceramics makers, decorators and finishers"
"Engineer, optimisation, RF",Electronics engineers
"Engineer, packaging",Engineering professionals n.e.c.
"Engineer, paper",Metal working production and maintenance fitters
"Engineer, patent",Engineering professionals n.e.c.
"Engineer, petrochemical",Production and process engineers
"Engineer, petroleum",Civil engineers
"Engineer, pharmaceutical",Production and process engineers
"Engineer, photocopier",Electrical and electronic trades n.e.c.
"Engineer, photographic",Precision instrument makers and repairers
"Engineer, physics, health",Engineering professionals n.e.c.
"Engineer, pipe",Pipe fitters
"Engineer, pipefitting",Pipe fitters
"Engineer, planer, steel",Metal machining setters and setter-operators
"Engineer, planing",Metal machining setters and setter-operators
"Engineer, planning",Quality control and planning engineers
"Engineer, planning, windfarm",Quality control and planning engineers
"Engineer, plant",Mechanical engineers,Metal working production and maintenance fitters
"Engineer, plastics",Production and process engineers,Plastics process operatives
"Engineer, plumber and gas",Plumbers and heating and ventilating engineers
"Engineer, plumbing and heating",Plumbers and heating and ventilating engineers
"Engineer, plumbing",Plumbers and heating and ventilating engineers
"Engineer, pneumatic",Metal working production and maintenance fitters
"Engineer, potter's",Metal working production and maintenance fitters
"Engineer, power",Electrical engineers
"Engineer, powerhouse",Electricians and electrical fitters
"Engineer, precision",Precision instrument makers and repairers
"Engineer, press, rotary",Metal working production and maintenance fitters
"Engineer, prevention, crime",Electrical and electronic trades n.e.c.
"Engineer, prevention, fire",Engineering technicians
"Engineer, printer's",Metal working production and maintenance fitters
"Engineer, process",Production and process engineers
"Engineer, product",Production and process engineers
"Engineer, production and planning",Production and process engineers
"Engineer, production",Production and process engineers
"Engineer, production, post","Arts officers, producers and directors"
"Engineer, progress",Quality control and planning engineers
"Engineer, project",Engineering professionals n.e.c.,Information technology and telecommunications professionals n.e.c.
"Engineer, projects",Engineering professionals n.e.c.,Information technology and telecommunications professionals n.e.c.
"Engineer, proposals, senior",Engineering professionals n.e.c.
"Engineer, protection, fire",Health and safety officers,Metal working production and maintenance fitters
"Engineer, prototype",Metal working production and maintenance fitters
"Engineer, provisioning",Telecommunications engineers
"Engineer, pump",Metal working production and maintenance fitters
"Engineer, purchasing",Buyers and procurement officers
"Engineer, quality",Quality control and planning engineers
"Engineer, quarrying",Civil engineers
"Engineer, r and d",Design and development engineers
"Engineer, radar",Electronics engineers,Electrical and electronic trades n.e.c.
"Engineer, radio and television","TV, video and audio engineers"
"Engineer, radio",Electronics engineers,"TV, video and audio engineers"
"Engineer, railway",Rail and rolling stock builders and repairers
"Engineer, reception","Vehicle technicians, mechanics and electricians"
"Engineer, recording","Photographers, audio-visual and broadcasting equipment operators"
"Engineer, refractory",Bricklayers and masons
"Engineer, refrigerating",Ship and hovercraft officers,Air-conditioning and refrigeration engineers
"Engineer, refrigeration",Engineering professionals n.e.c.,Ship and hovercraft officers,Air-conditioning and refrigeration engineers
"Engineer, regional",Electronics engineers
"Engineer, relay",Electricians and electrical fitters
"Engineer, repair, motor","Vehicle technicians, mechanics and electricians"
"Engineer, repair, refrigeration",Air-conditioning and refrigeration engineers
"Engineer, research and development",Design and development engineers
"Engineer, reservoir",Civil engineers
"Engineer, resident",Civil engineers,Electrical engineers
"Engineer, retort",Metal working production and maintenance fitters
"Engineer, rig, test",Engineering technicians
"Engineer, risk, flood",Civil engineers
"Engineer, risk, flood, development",Civil engineers
"Engineer, road",Civil engineers
"Engineer, roofing","Roofers, roof tilers and slaters"
"Engineer, room, tool","Tool makers, tool fitters and markers-out"
"Engineer, safe",Metal working production and maintenance fitters
"Engineer, safe, gas",Plumbers and heating and ventilating engineers
"Engineer, safety",Health and safety officers
"Engineer, sales",Business sales executives
"Engineer, salvage, marine",Mechanical engineers
"Engineer, sanitary",Civil engineers,Plumbers and heating and ventilating engineers
"Engineer, satellite","TV, video and audio engineers"
"Engineer, scientific",Engineering professionals n.e.c.
"Engineer, scribbling",Metal working production and maintenance fitters
"Engineer, sea-going",Ship and hovercraft officers
"Engineer, second",Electrical engineers,Ship and hovercraft officers,Metal working production and maintenance fitters,Marine and waterways transport operatives
"Engineer, security",Electrical and electronic trades n.e.c.
"Engineer, semi-skilled",Plant and machine operatives n.e.c.
"Engineer, service",Metal working production and maintenance fitters,Air-conditioning and refrigeration engineers,"Vehicle technicians, mechanics and electricians",Aircraft maintenance and related trades,Electricians and electrical fitters,Telecommunications engineers,"TV, video and audio engineers",IT engineers,Electrical and electronic trades n.e.c.,Plumbers and heating and ventilating engineers
"Engineer, service, computer",IT engineers
"Engineer, service, customer",Telecommunications engineers
"Engineer, service, electrical",Electricians and electrical fitters
"Engineer, service, electronic",Electrical and electronic trades n.e.c.
"Engineer, service, extinguisher, fire",Metal working production and maintenance fitters
"Engineer, service, gas",Plumbers and heating and ventilating engineers
"Engineer, service, hydraulic",Metal working production and maintenance fitters
"Engineer, service, lift",Metal working production and maintenance fitters
"Engineer, service, mechanical",Metal working production and maintenance fitters
"Engineer, service, protection, fire",Metal working production and maintenance fitters
"Engineer, service, refrigeration",Air-conditioning and refrigeration engineers
"Engineer, service, sales",Business sales executives
"Engineer, service, truck, lift, fork",Metal working production and maintenance fitters
"Engineer, service, vehicle","Vehicle technicians, mechanics and electricians"
"Engineer, services, building",Civil engineers
"Engineer, services, building, mechanical",Mechanical engineers
"Engineer, services, mechanical",Metal working production and maintenance fitters
"Engineer, shafting",Metal working production and maintenance fitters
"Engineer, shift",Electrical engineers,Metal working production and maintenance fitters
"Engineer, ship's",Ship and hovercraft officers
"Engineer, shop, machine",Metal working production and maintenance fitters
"Engineer, signal",Electrical engineers,Electrical and electronic trades n.e.c.
"Engineer, signal, traffic",Electrical and electronic trades n.e.c.
"Engineer, simulator, flight",Electrical and electronics technicians
"Engineer, site",Civil engineers
"Engineer, software",Programmers and software development professionals
"Engineer, software, interactive",Programmers and software development professionals
"Engineer, software, principal",Programmers and software development professionals
"Engineer, software, senior",Programmers and software development professionals
"Engineer, sound","Photographers, audio-visual and broadcasting equipment operators"
"Engineer, spares",Stock control clerks and assistants
"Engineer, staff",Electronics engineers,"Estimators, valuers and assessors","Vehicle technicians, mechanics and electricians"
"Engineer, standards",Business and related associate professionals n.e.c.
"Engineer, station",Civil engineers,Metal working production and maintenance fitters
"Engineer, station, power",Electrical engineers
"Engineer, station, pumping",Metal working production and maintenance fitters
"Engineer, steam",Energy plant operatives
"Engineer, stock, rolling",Rail and rolling stock builders and repairers
"Engineer, stress",Mechanical engineers,Draughtspersons
"Engineer, stress, aeronautical",Mechanical engineers
"Engineer, stress, aircraft",Mechanical engineers
"Engineer, structural",Civil engineers
"Engineer, studio","Photographers, audio-visual and broadcasting equipment operators"
"Engineer, study, method",Business and related associate professionals n.e.c.
"Engineer, study, time",Business and related associate professionals n.e.c.
